model_id,model_type,params,threshold,min_samples_split,random_state,max_features,n_estimators,max_depth,roc_auc_avg,roc_auc_std,accuracy_avg,accuracy_std,precision_avg,precision_std,recall_avg,recall_std
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.6,10,1,sqrt,1,10,0.878299055129,0.0412939181725,0.878933976162,0.0254992934404,0.845060412225,0.0206887740617,0.916005291005,0.0329667324162
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.7,10,1,sqrt,1,10,0.878299055129,0.0412939181725,0.878933976162,0.0254992934404,0.845060412225,0.0206887740617,0.916005291005,0.0329667324162
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.8,10,1,sqrt,1,10,0.878299055129,0.0412939181725,0.846352522528,0.0092344181617,0.843039444686,0.0169526345475,0.837880291005,0.0404290386452
RF_paramset-9,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1, 'max_depth': 10}",0.9,10,1,sqrt,1,10,0.878299055129,0.0412939181725,0.72675964721,0.168691456197,0.56940760389,0.402684398574,0.546875,0.388012094421
RF_paramset-10,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.5,10,1,sqrt,10,10,0.918821740653,0.0148859639176,0.878933976162,0.0254992934404,0.841659241659,0.00844520168988,0.921130952381,0.0519449692729
RF_paramset-10,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.6,10,1,sqrt,10,10,0.918821740653,0.0148859639176,0.871529969963,0.0184401762675,0.866204218679,0.0216830353958,0.868882275132,0.0595790133857
RF_paramset-10,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.7,10,1,sqrt,10,10,0.918821740653,0.0148859639176,0.798503893321,0.0430266289815,0.858688630491,0.051299169142,0.701223544974,0.112315202032
RF_paramset-10,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.8,10,1,sqrt,10,10,0.918821740653,0.0148859639176,0.644320725478,0.0774565288215,0.886973180077,0.0799564626617,0.32316468254,0.207089838153
RF_paramset-10,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 10, 'max_depth': 10}",0.9,10,1,sqrt,10,10,0.918821740653,0.0148859639176,0.566511699095,0.0521250558778,0.611111111111,0.43744488189,0.119791666667,0.137602550142
RF_paramset-11,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.5,10,1,sqrt,100,10,0.929107844829,0.012804465266,0.884061298284,0.0134337111268,0.850621087637,0.0122246184506,0.921213624339,0.0346727806853
RF_paramset-11,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.6,10,1,sqrt,100,10,0.929107844829,0.012804465266,0.864049436569,0.0156893116685,0.867037795851,0.0236070153133,0.848131613757,0.0197421604271
RF_paramset-11,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.7,10,1,sqrt,100,10,0.929107844829,0.012804465266,0.77324991869,0.0115635543067,0.877372153789,0.0311014671627,0.617476851852,0.0477842485031
RF_paramset-11,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.8,10,1,sqrt,100,10,0.929107844829,0.012804465266,0.660161855019,0.0350226693006,0.898581084856,0.0462262737094,0.330191798942,0.0694563521222
RF_paramset-11,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 100, 'max_depth': 10}",0.9,10,1,sqrt,100,10,0.929107844829,0.012804465266,0.546576364576,0.0247699985605,0.666666666667,0.471404520791,0.0575396825397,0.0515109324831
RF_paramset-12,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.5,10,1,sqrt,1000,10,0.929482934478,0.0163875570353,0.879048766956,0.0165663925305,0.84903378605,0.0144693506632,0.910796957672,0.0328620771771
RF_paramset-12,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.6,10,1,sqrt,1000,10,0.929482934478,0.0163875570353,0.869061967897,0.0194401484481,0.868415522602,0.0233652364425,0.858548280423,0.0341544262718
RF_paramset-12,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.7,10,1,sqrt,1000,10,0.929482934478,0.0163875570353,0.808720273967,0.0352546783729,0.886017786561,0.0377962166414,0.691220238095,0.0596817102088
RF_paramset-12,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.8,10,1,sqrt,1000,10,0.929482934478,0.0163875570353,0.6752759762,0.0305211622197,0.905776397516,0.0509989708445,0.361607142857,0.0473509005259
RF_paramset-12,RF,"{'min_samples_split': 10, 'random_state': 1, 'max_features': 'sqrt', 'n_estimators': 1000, 'max_depth': 10}",0.9,10,1,sqrt,1000,10,0.929482934478,0.0163875570353,0.561881803746,0.0320012609243,0.666666666667,0.471404520791,0.0893683862434,0.0663275421331
RF_paramset-13,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.5,2,1,log2,1,10,0.811143735876,0.10925683715,0.772829019113,0.0901904090741,0.776538394109,0.118669403507,0.796378968254,0.143396506468
RF_paramset-13,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.6,2,1,log2,1,10,0.811143735876,0.10925683715,0.719393904609,0.154372457408,0.738903985507,0.170972952018,0.521246693122,0.335139982533
RF_paramset-13,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.7,2,1,log2,1,10,0.811143735876,0.10925683715,0.716887638945,0.154007371523,0.737615740741,0.170324523949,0.516038359788,0.334092529974
RF_paramset-13,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.8,2,1,log2,1,10,0.811143735876,0.10925683715,0.716887638945,0.154007371523,0.756216931217,0.18813495365,0.495205026455,0.311252465797
RF_paramset-13,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 1, 'max_depth': 10}",0.9,2,1,log2,1,10,0.811143735876,0.10925683715,0.644205934684,0.177152142275,0.482142857143,0.386584116217,0.302496693122,0.373084924827
RF_paramset-14,RF,"{'min_samples_split': 2, 'random_state': 1, 'max_features': 'log2', 'n_estimators': 10, 'max_depth': 10}",0.5,2,1,log2,10,10,0.896411402725,0.0303297668706,0.868870649907,0.0225924270123,0.826069379238,0.0195893476913,0.921296296296,0.0262274749852
