model_id,model_type,params,split,threshold,roc_auc,accuracy,precision,recall
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",1,0.6,0.932971014493,0.894736842105,0.847222222222,0.953125
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",1,0.7,0.932971014493,0.872180451128,0.898305084746,0.828125
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",1,0.8,0.932971014493,0.676691729323,0.862068965517,0.390625
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",1,0.9,0.932971014493,0.518796992481,0.5,0.015625
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",2,0.5,0.879528985507,0.872180451128,0.821917808219,0.9375
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",2,0.6,0.879528985507,0.827067669173,0.805970149254,0.84375
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",2,0.7,0.879528985507,0.804511278195,0.839285714286,0.734375
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",2,0.8,0.879528985507,0.586466165414,0.695652173913,0.25
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",2,0.9,0.879528985507,0.511278195489,0.0,0.0
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",3,0.5,0.854808590103,0.839694656489,0.808823529412,0.873015873016
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",3,0.6,0.854808590103,0.809160305344,0.796875,0.809523809524
LR_paramset-6,LR,"{'C': 0.001, 'random_state': 1, 'penalty': 'l2'}",3,0.7,0.854808590103,0.793893129771,0.833333333333,0.714285714286
